AID,Date,AGE(1),GENDER(2),HISPANIC(3),ETHNICITY(4),ZIP(5),REGION(6),STANDARD_POLITICAL_PARTY(7),Gender,Hispanic,Ethnicity,Region,Political Party
5E89220D-F5AB-3D0D-6376-A6C42E862C22,4/4/20 19:36,61,2,14,1,19145,1,1,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,Northeast,Democrat
5E893F20-EDEE-0300-5F96-1CCE7F5A4781,4/4/20 21:24,47,2,1,2,38902,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E893F34-F751-EDD2-874E-CBDCE0D0D3E2,4/4/20 21:34,59,2,1,1,40155,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E893F46-34B6-AA54-0421-FA8945732360,4/4/20 21:29,42,2,1,1,24739,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E892288-3C30-5AA7-13FA-F13D19AE47B6,4/4/20 19:33,71,2,1,1,43302,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E8922BF-B3A1-95FA-5D62-2D47961502B4,4/4/20 19:28,40,2,1,1,28090,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89231B-944C-AC5D-D6D5-29AA917BDF6A,4/4/20 19:24,62,2,1,1,27596,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89231C-6423-0CAF-3864-DDE4A364174B,4/4/20 19:35,67,1,1,1,33328,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E89233A-A344-8C76-DC94-B2B0589C3840,4/4/20 19:35,54,2,1,1,40219,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E892321-5F27-91DA-F924-ACF178824010,4/4/20 19:39,74,1,1,2,20019,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E892343-0A34-F70A-CF64-797A48D28AB7,4/4/20 19:24,61,2,1,1,15090,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E89230C-1F3E-AAFB-930A-965FF4D7DC08,4/4/20 19:31,65,2,1,2,78753,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E892334-A72A-C808-5AC6-FA439CCBA89E,4/4/20 19:41,25,1,1,1,96815,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E892343-32E2-C4A0-35C5-BBFCFDFAECC7,4/4/20 19:30,71,2,1,1,33956,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E892343-CD38-195D-A6C0-3B3D07099815,4/4/20 19:36,23,2,2,1,95363,4,1,Female,"Yes, Mexican, Mexican American, Chicano",White ,West,Democrat
5E89234A-E566-873F-6FD4-7137EF9D041C,4/4/20 19:25,44,2,1,2,40220,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Republican
5E892333-ADAF-9629-FA75-2224A9AB1D40,4/4/20 19:27,59,2,1,1,66517,2,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E892371-E443-3CC6-9910-F53860BEF4BA,4/4/20 19:21,42,1,1,1,16412,1,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E89235A-DBB6-B30D-55C3-EB22C69C81A3,4/4/20 19:27,51,1,1,1,6370,1,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E892387-D031-8698-D92C-2C2A6AFFA7D2,4/4/20 19:24,48,1,1,1,28056,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E892377-A936-AA85-641C-BE58FE1960DA,4/4/20 19:36,48,2,1,5,91007,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Chinese ,West,Democrat
5E892393-AD14-151F-CD8E-2B2A9F873C25,4/4/20 19:26,22,2,1,1,2916,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E89237E-5FBD-5546-8478-8DD99ADC05BD,4/4/20 19:26,47,1,1,1,78247,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E892360-97C0-AE9F-BB21-3A77E3E5DEF1,4/4/20 19:31,52,1,1,1,57701,2,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E89237C-9A52-7D56-0E87-1394531A4F4E,4/4/20 19:28,71,1,1,1,60542,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E89237D-375F-A7B0-3BFD-0A67A374FE2F,4/4/20 19:26,43,1,1,1,40208,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E892380-7235-5419-8646-9BBF4513DA94,4/4/20 19:37,54,1,1,1,56379,2,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E892365-0A31-DB53-B5E1-95193402C64A,4/4/20 19:24,39,2,1,1,80227,4,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E892363-D9CB-2B54-FFE8-853E2F1D7E9B,4/4/20 19:26,54,1,1,2,23704,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E89235B-86FA-3281-0DF8-31D9F0FD6CBA,4/4/20 19:29,26,1,1,1,21237,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89236B-E4F8-22EA-FED3-7AF790290267,4/4/20 19:26,37,1,1,2,37416,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E892398-77E2-FAA0-A792-15A0297D8E03,4/4/20 19:28,60,2,1,1,19808,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E892387-43A8-8E64-1937-1F5AC936A8DC,4/4/20 19:23,35,2,1,1,10001,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E892385-408B-E9D0-5216-934679BA5385,4/4/20 19:52,25,1,1,2,94107,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",West,Independent
5E8923C2-0037-0CCF-ED9C-42F0E38172CA,4/4/20 19:35,61,1,2,1,79904,3,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E8923A5-AAC6-69C0-D472-EDC745404DB3,4/4/20 19:28,33,2,1,1,25015,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E8923E6-2B68-3670-24A4-E1EFEFA80012,4/4/20 19:28,41,1,12,1,89117,4,1,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,West,Democrat
5E8923D0-6985-1D7F-178B-73C12EF40AC1,4/4/20 19:39,33,2,1,2,85392,4,3,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",West,Independent
5E8923DA-C14C-7D4F-82F4-94D45E087236,4/4/20 19:27,26,2,14,1,1108,1,3,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,Northeast,Independent
5E8923DE-C31C-FCE7-4A05-D0B97115404C,4/4/20 19:29,60,2,1,1,15425,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E8923D6-D1F6-5648-2E79-2CC98338958C,4/4/20 20:25,59,1,12,1,60188,2,1,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,Midwest,Democrat
5E8923B1-1547-8DF5-E1B2-21D41EC165D0,4/4/20 19:41,40,2,1,1,55016,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E8923B8-090A-1050-3501-AD665F925EE0,4/4/20 19:40,66,2,14,1,79416,3,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,South,Republican
5E8923AF-4CEC-D86D-72F6-885493422B90,4/4/20 19:22,20,1,1,2,30072,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E8923B9-31AD-1822-6003-F7FF96F78294,4/4/20 20:00,59,2,1,1,8068,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E8923B7-BAD1-4C5D-2F5E-39DE92E98319,4/4/20 19:24,31,1,1,1,68516,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E8923BA-823A-D8D7-580D-EE62039A6B83,4/4/20 19:38,62,1,1,1,56501,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E8923CA-B904-9381-5636-C4D59E49275B,4/4/20 19:34,66,1,1,2,60064,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Midwest,Democrat
5E8923DE-017B-4AFC-2C7E-60FC8419566A,4/4/20 19:31,50,2,1,1,29577,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E8923E7-EE45-833B-ACC7-2965C87FDC60,4/4/20 19:33,70,2,1,1,85225,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E892414-7DBE-DD71-4137-1795A42BC1A5,4/4/20 19:28,26,1,1,1,34473,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E89241B-B37A-1224-AAE8-1E6C53D95B28,4/4/20 19:37,67,1,1,1,8225,1,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E892418-ED53-47F2-BB67-A42CCCC02010,4/4/20 19:27,24,1,1,5,95212,4,2,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Chinese ,West,Republican
5E892446-BAFB-940C-8583-5C759EED0CFB,4/4/20 19:36,46,2,1,2,8879,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Democrat
5E89240F-D75A-CE2A-978E-E345A6C6256C,4/4/20 19:30,26,2,1,2,37207,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E89242D-D511-79B3-8DDE-CAD868A7DBF9,4/4/20 19:30,22,1,2,1,73012,3,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E89243A-D712-9C16-BB1F-CCF08874297F,4/4/20 19:34,53,1,1,1,70118,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89243F-4294-25EE-303D-082491DADF71,4/4/20 19:35,55,2,1,1,24016,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E892437-EC61-163F-A361-CF587A811B40,4/4/20 19:29,35,2,1,1,37701,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E892458-7923-B052-82EB-D1935DBB6F1F,4/4/20 19:30,38,2,1,1,33610,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E89244C-5C67-5FA9-7D53-F79FF27048B3,4/4/20 19:34,62,2,1,1,55308,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E892465-CE50-7685-E023-C8488AE3822A,4/4/20 19:31,61,2,1,1,25015,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E892482-17E1-2FA9-C1AB-913F396D1C0B,4/4/20 20:04,71,2,1,1,61265,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E892477-EA22-DEC8-6333-912B0B806EF7,4/4/20 19:39,64,2,1,1,63114,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E8924AA-3D94-2D1F-7779-A0818EFD20D6,4/4/20 19:37,23,1,3,1,45102,2,3,Male,"Yes, Cuban",White ,Midwest,Independent
5E892497-90C8-6AF1-BFEF-3908CD27EDA6,4/4/20 19:29,62,1,1,1,28277,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E892478-CCEC-F36A-018E-27F42745FEC8,4/4/20 19:30,69,1,1,1,60660,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E894315-7791-1901-E578-B9B19DB6114F,4/4/20 21:40,36,2,1,1,46514,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E8924AB-11A0-A8DD-5D1B-14B2B0B91FF1,4/4/20 19:28,30,2,1,1,90212,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E892502-3F2B-4C02-3CCF-79FA62F7F5C9,4/4/20 19:35,72,2,1,1,18222,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E894484-F90F-C6AA-9BAF-1B771FCF2EE5,4/4/20 21:54,45,2,1,1,44805,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E890B3A-4647-62F2-7C1A-F4458D7B203E,4/4/20 17:46,75,1,1,1,16508,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E890B59-9450-7FC3-B852-DA25E06B012D,4/4/20 17:46,69,1,1,1,14606,1,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E89250E-3794-101F-7C84-9F973074B96F,4/4/20 19:38,76,2,1,1,67218,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E893E49-4FC3-EB46-0C68-F8C2DBF6FD51,4/4/20 21:19,54,1,3,1,10462,1,1,Male,"Yes, Cuban",White ,Northeast,Democrat
5E893E30-036D-D70A-FD83-520F506A9A62,4/4/20 21:22,53,2,1,1,65807,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E893E3D-1C28-55FD-83A6-D086ED03EFEF,4/4/20 21:28,56,2,1,1,27517,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E893E64-F601-FDE3-AF4C-7168B47B2C69,4/4/20 21:17,36,1,1,1,42541,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E893E4A-8287-9EBE-C652-CECD44036225,4/4/20 21:25,39,1,1,1,72959,3,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E893E81-1438-BBE5-8BD5-26B675D680B9,4/4/20 21:44,55,2,1,1,33020,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E893E56-8394-ED8D-148A-504F2F147B1C,4/4/20 21:37,57,1,1,1,46779,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E893E97-1DBB-B884-A81A-6FC7644D6892,4/4/20 21:48,41,2,1,1,14150,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E893E9D-8559-BCE0-C424-57E8DF7CE485,4/4/20 21:19,43,1,1,1,4330,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E893ECF-A016-B81F-7A4E-DD2A8B07F850,4/4/20 21:35,26,1,1,1,46320,2,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E893EBE-2094-F474-C809-6479710F57C7,4/4/20 21:22,32,1,1,10,60169,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Other ,Midwest,Democrat
5E893EDE-57BB-61C4-C5EA-3FA9556F0D1C,4/4/20 21:31,55,2,1,2,29556,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E893ECE-09D5-01C1-71AE-CED3145B9F7B,4/4/20 21:24,27,2,1,1,29403,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E893ED9-4D77-7170-717F-207932E6CC2E,4/4/20 21:39,48,2,14,2,60621,2,3,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country","Black, or African American",Midwest,Independent
5E893EF5-44CC-8574-3B0A-154B74C9C944,4/4/20 21:54,54,2,1,2,77066,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E893EDC-361D-5D9F-2EE4-2DCB62E27931,4/4/20 21:23,43,2,1,1,47012,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E893EE3-7724-C38B-70F7-AF769049E8F7,4/4/20 21:19,28,2,1,2,20785,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E893EFF-CB56-953C-418A-1FDED7DC9C0B,4/4/20 21:22,51,1,1,1,80731,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E893F0C-0914-A9E2-B1D6-095ADFB34C13,4/4/20 21:27,59,2,1,1,78956,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E893F29-4B8B-3CBA-D976-23C30A868B5C,4/4/20 21:24,49,2,1,1,79412,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E893F22-C55B-F15A-CE18-4AEE466A73D7,4/4/20 21:20,21,2,1,1,66044,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E893F05-2DC8-3DBD-A623-1E5948AA9740,4/4/20 21:28,55,2,1,1,18343,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E893EF3-F70A-A69A-E3C1-F48B2EF48968,4/4/20 21:21,25,1,1,2,39553,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E89225E-EAAB-69E5-49EE-544B8B2AD6BD,4/4/20 19:20,54,2,14,1,8734,1,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,Northeast,Republican
5E893FBE-543E-52DA-2DEE-A95BB6FBE861,4/4/20 21:23,23,1,1,1,44691,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E893FB7-26AA-D459-3484-A9932754B43D,4/4/20 21:28,57,2,1,2,33147,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E893FD9-A42C-FC42-9D9E-290530EE9DE5,4/4/20 21:32,53,1,1,1,59405,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E893FCE-37E4-726F-B374-8DAB18BC458C,4/4/20 21:28,54,2,1,1,1027,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E893FDE-F3E2-65C2-C1CB-BD0FF5FF307E,4/4/20 21:27,56,1,2,1,90731,4,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,West,Democrat
5E893FEE-4911-B083-BE4D-CD6A57C30A87,4/4/20 21:29,58,2,1,1,99338,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E89401F-5834-239F-F2B6-F5BD7846A1C4,4/4/20 21:40,34,1,14,1,84103,4,1,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,West,Democrat
5E893FA7-42FD-E945-8A22-9CA316A9A5B9,4/4/20 21:27,27,2,1,1,60659,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E8940BF-4B3A-687C-408D-B25ABB6D72BB,4/4/20 21:39,59,1,1,1,16239,1,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E8940FC-A210-279C-C0E7-B6BAB822ABCB,4/4/20 21:41,59,2,1,1,62681,2,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E894151-3F8F-B12B-5DAA-E55CC183EE08,4/4/20 21:42,38,2,1,1,13126,1,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E894147-CD3A-76C9-6E93-470412B4C978,4/4/20 21:42,54,2,1,1,13901,1,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E88E848-B6D6-B497-B542-EEBDB6783939,4/4/20 15:12,37,2,1,1,99201,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E89079A-3E67-22C4-2572-81075C9E9FF1,4/4/20 17:31,63,1,1,2,90002,4,2,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",West,Republican
5E88E894-BEFC-BABE-16E2-815BF903C388,4/4/20 15:22,75,2,1,1,14062,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E88E818-04E5-A4B8-3243-A59C361E2190,4/4/20 15:46,53,2,1,1,13438,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E88E832-9899-F317-B65E-1840829077E8,4/4/20 15:10,49,2,1,1,16901,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E88E826-A5E0-BEA7-49DB-ECC16E4B4474,4/4/20 15:39,53,2,1,1,7421,1,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E88E83E-08A1-DBB4-C54A-089C85C1FE13,4/4/20 15:12,59,2,1,1,98908,4,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E88E81F-0898-5C0C-DABE-E8F0FC60106D,4/4/20 15:21,68,1,1,1,11375,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E88E82F-7F00-E1E4-2485-7F33D1D4D01D,4/4/20 15:27,58,2,1,1,62832,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E88E84B-FDF6-2759-0153-CD1A14800723,4/4/20 15:10,28,2,1,1,68850,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E88EA4B-9758-6BA2-9E0C-70AF056729FC,4/4/20 15:23,80,1,1,1,34655,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E841-4DA7-D817-644A-DEE17866EB39,4/4/20 15:14,71,2,1,1,66861,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E8907B9-1399-5688-3E3F-9DB5629B93CA,4/4/20 17:37,74,2,1,1,29047,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89079C-563A-80FB-6FA5-BE85A644B7EB,4/4/20 17:56,58,1,1,1,50529,2,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E8907B9-1BC4-B4FA-055E-E6167BD036D1,4/4/20 17:30,29,1,1,1,3038,1,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E8907BD-8AFB-2BF2-997B-2533BF3A79DB,4/4/20 17:26,65,1,1,1,45459,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E8907BD-1B0E-30D6-98C8-240C1F37BFFB,4/4/20 17:35,71,2,1,1,46375,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E88E75A-7AA1-386D-CACD-9356CE5AE57C,4/4/20 15:13,49,2,1,1,92067,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E88E73A-06C0-C3FE-1391-A5AE77A27C0D,4/4/20 15:16,41,2,2,1,77801,3,1,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E88E73B-A7F8-AAF1-944F-7DE6202F9B74,4/4/20 15:03,41,2,1,1,98059,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E88E733-AEE3-6116-6F77-8760C7ECAF74,4/4/20 15:05,36,1,14,15,90706,4,3,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",Some other race ,West,Independent
5E88E74C-F844-2103-7F32-E67600F741B7,4/4/20 15:12,55,1,1,6,92129,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Filipino ,West,Democrat
5E88EB27-B08D-666A-B463-555FCFF46C15,4/4/20 15:25,69,1,1,1,48866,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E88E796-3A4C-5F4A-AD1C-C57919FB41AD,4/4/20 15:10,45,2,1,1,29229,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E7A2-A27F-98AE-398C-A6D1F937F22A,4/4/20 15:26,46,2,1,1,37890,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88EAB6-0F68-3C54-003C-60C5E08F97CD,4/4/20 15:20,65,2,1,1,37064,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E890709-45C9-1FBF-4330-51DF6A177E1B,4/4/20 17:29,32,2,1,1,83338,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E8906F6-0AFB-ADC6-6F14-AB1FB0C25771,4/4/20 17:30,27,2,1,2,11432,1,3,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Independent
5E88E7C5-84F0-767D-91D9-9B5F322CC27D,4/4/20 15:20,37,1,2,1,78839,3,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
